PrtIdx LigIdx v1 v2 v3 v4 v5 v6 cms ener
0 0 0.372783 0.830084 0.330803 8.968708 9.203924 9.160256 0.630170 1.490227
0 0 0.376502 0.811585 0.333051 9.020097 9.247952 9.164921 0.647461 1.470069
0 0 0.382391 0.816354 0.341566 9.067134 9.262090 9.133587 0.670183 1.461907
0 0 0.367751 0.814634 0.341803 9.119350 9.231194 9.134519 0.662349 1.438330
0 0 0.365005 0.808302 0.338935 9.094356 9.221705 9.075814 0.660031 1.439499
0 0 0.348862 0.798981 0.357996 9.107282 9.188719 9.092622 0.658533 1.435381
0 0 0.340181 0.786877 0.372967 9.110227 9.143712 9.122958 0.661082 1.454316
0 0 0.343077 0.783112 0.362466 9.149931 9.165697 9.144806 0.672382 1.434543
0 0 0.328361 0.773587 0.372305 9.182525 9.245523 9.070539 0.678298 1.408826
0 0 0.335568 0.787819 0.352610 9.210813 9.191908 9.097566 0.682325 1.417136
0 0 0.319705 0.791091 0.339017 9.138559 9.219167 9.133754 0.674204 1.398835
0 0 0.331270 0.801489 0.343727 9.148324 9.195097 9.110570 0.686232 1.413158
0 0 0.314555 0.813593 0.337883 9.130902 9.246852 9.097534 0.670183 1.401672
0 0 0.317137 0.796339 0.320067 9.129120 9.246522 9.058526 0.678298 1.396968
0 0 0.330193 0.787598 0.337770 9.154137 9.215388 9.113284 0.680241 1.395963
0 0 0.314907 0.772399 0.346515 9.195182 9.217705 9.151338 0.713931 1.377981
0 0 0.328423 0.777898 0.340966 9.197868 9.257436 9.100931 0.684273 1.383888
0 0 0.311120 0.776267 0.335551 9.257411 9.249555 9.104441 0.700082 1.376693
0 0 0.300892 0.762210 0.321479 9.235716 9.280602 9.166322 0.723641 1.345511
0 0 0.281043 0.754671 0.335864 9.172586 9.236267 9.129338 0.716724 1.342548
0 0 0.273664 0.766424 0.327860 9.250236 9.261736 9.133554 0.718063 1.335585
0 0 0.259112 0.750006 0.319205 9.290032 9.230927 9.202293 0.742809 1.330843
0 0 0.240845 0.731716 0.302468 9.279082 9.200025 9.221690 0.741631 1.332788
0 0 0.231022 0.747963 0.321722 9.258666 9.268614 9.249047 0.731992 1.332618
0 0 0.224368 0.766235 0.309606 9.246294 9.348023 9.176361 0.727781 1.316155
0 0 0.216667 0.750873 0.292628 9.311792 9.274088 9.234113 0.752271 1.297131
0 0 0.198390 0.750776 0.298181 9.289701 9.322998 9.229148 0.760659 1.285867
0 0 0.185494 0.764632 0.294707 9.306676 9.361479 9.168756 0.708258 1.295527
0 0 0.179022 0.752603 0.308073 9.250920 9.322336 9.171107 0.741631 1.274168
0 0 0.160573 0.750785 0.292139 9.316543 9.346998 9.162594 0.718063 1.267926
0 0 0.151478 0.732748 0.281783 9.242636 9.387650 9.200343 0.726544 1.276563
0 0 0.142973 0.719040 0.299564 9.292435 9.344562 9.259042 0.773777 1.248041
0 0 0.140804 0.727921 0.317079 9.339720 9.316115 9.256817 0.792310 1.249087
0 0 0.124024 0.730268 0.322873 9.269507 9.318036 9.186456 0.755480 1.231852
0 0 0.118594 0.723771 0.308795 9.272056 9.350690 9.200753 0.764292 1.230494
0 0 0.101288 0.708342 0.319836 9.299095 9.299938 9.222761 0.769330 1.215063
0 0 0.102922 0.708716 0.332261 9.353396 9.305766 9.295735 0.801763 1.255275
0 0 0.088932 0.712542 0.330398 9.419037 9.361416 9.299934 0.815936 1.215907
0 0 0.092175 0.728739 0.324501 9.348140 9.347688 9.246668 0.778301 1.214741
0 0 0.092761 0.713061 0.312056 9.358459 9.349462 9.188958 0.755480 1.215244
0 0 0.089924 0.711448 0.320869 9.296070 9.294468 9.158089 0.731992 1.220209
0 0 0.107306 0.702559 0.317114 9.365537 9.340665 9.208712 0.750284 1.211827
0 0 0.090161 0.690319 0.328498 9.369135 9.362971 9.239580 0.787590 1.190997
0 0 0.073137 0.673041 0.340250 9.340116 9.385379 9.239953 0.796995 1.182570
0 0 0.088984 0.666755 0.345749 9.314976 9.382228 9.217105 0.773298 1.195446
0 0 0.093340 0.682988 0.352291 9.379496 9.379322 9.240849 0.801763 1.199286
0 0 0.100853 0.686889 0.333100 9.314911 9.304180 9.186126 0.736275 1.207107
0 0 0.101519 0.696844 0.326890 9.248140 9.307217 9.219165 0.773416 1.207662
0 0 0.083331 0.705482 0.345821 9.282311 9.369568 9.202175 0.759243 1.216147
0 0 0.080623 0.691729 0.363989 9.328353 9.315715 9.201236 0.759848 1.208063
0 0 0.062467 0.698555 0.347420 9.353042 9.318971 9.242226 0.773416 1.199794
0 0 0.075286 0.692609 0.328961 9.430187 9.373665 9.284710 0.811085 1.185217
0 0 0.057574 0.709978 0.310037 9.408783 9.387341 9.276614 0.834335 1.183970
0 0 0.061657 0.708874 0.303834 9.455649 9.370540 9.301891 0.820327 1.184587
0 0 0.049831 0.725219 0.299607 9.426618 9.395044 9.280067 0.824729 1.186490
0 0 0.060482 0.707015 0.281826 9.448371 9.366949 9.270172 0.796995 1.184369
0 0 0.049109 0.699165 0.281021 9.485684 9.366588 9.291452 0.806617 1.175223
0 0 0.032388 0.683517 0.287118 9.472500 9.384171 9.315550 0.830109 1.148554
0 0 0.016801 0.668648 0.271920 9.446342 9.461944 9.281976 0.822894 1.152335
0 0 0.013046 0.654119 0.254779 9.414256 9.394938 9.259523 0.815936 1.117145
0 0 0.000933 0.641391 0.239207 9.461675 9.363365 9.264539 0.806617 1.118464
0 0 0.013548 0.634734 0.240433 9.383260 9.298204 9.235641 0.759243 1.126835
0 0 0.032346 0.633863 0.226589 9.369732 9.369421 9.266357 0.830109 1.105098
0 0 0.037787 0.618336 0.218306 9.348468 9.354991 9.283626 0.816592 1.103705
0 0 0.041429 0.637165 0.206378 9.357715 9.378819 9.269702 0.835132 1.113354
0 0 0.047224 0.622598 0.200673 9.338408 9.388079 9.237382 0.787729 1.107017
0 0 0.040629 0.614410 0.205873 9.351161 9.330551 9.255054 0.782871 1.094904
0 0 0.022360 0.603355 0.193536 9.322891 9.327273 9.228539 0.773298 1.075485
0 0 0.020185 0.592529 0.206989 9.279753 9.328048 9.194384 0.783108 1.075100
0 0 0.024190 0.594044 0.188038 9.203603 9.319727 9.161635 0.730004 1.084888
0 0 0.006630 0.580259 0.169492 9.264499 9.329564 9.213047 0.788153 1.052366
0 0 -0.001689 0.578612 0.175395 9.279552 9.340136 9.211176 0.788153 1.048066
0 0 -0.011224 0.579287 0.181400 9.283580 9.354844 9.245886 0.826943 1.045011
0 0 0.005067 0.561649 0.171357 9.271008 9.326243 9.235857 0.817562 1.042990
0 0 0.013060 0.578684 0.188795 9.214416 9.349775 9.179587 0.734595 1.072070
0 0 0.000053 0.572767 0.199282 9.154113 9.303142 9.211794 0.758744 1.075814
0 0 -0.012238 0.553242 0.188643 9.098017 9.334570 9.173333 0.704503 1.075643
0 0 -0.008775 0.534988 0.173598 9.113335 9.261082 9.180009 0.739273 1.061109
0 0 -0.020261 0.528946 0.164800 9.182817 9.332905 9.198862 0.768496 1.028060
0 0 -0.005887 0.517760 0.147070 9.185713 9.266961 9.212630 0.748899 1.035236
0 0 -0.005784 0.503869 0.143017 9.213628 9.310674 9.274175 0.779157 1.034527
0 0 -0.020821 0.506028 0.161940 9.275367 9.306312 9.287204 0.808095 1.021466
0 0 -0.011944 0.522716 0.180915 9.264548 9.333679 9.259360 0.817562 1.017120
0 0 -0.022862 0.511915 0.196532 9.244706 9.273470 9.193648 0.753854 1.030963
0 0 -0.038986 0.500943 0.204080 9.243079 9.243011 9.193649 0.734101 1.040867
0 0 -0.058424 0.509572 0.216902 9.259051 9.246748 9.153466 0.753884 1.071199
0 0 -0.043779 0.527090 0.221711 9.179468 9.299996 9.175226 0.773298 1.031289
0 0 -0.061607 0.511408 0.219283 9.134438 9.305638 9.166198 0.758744 1.021911
0 0 -0.053819 0.500394 0.237560 9.176327 9.309933 9.180934 0.783108 1.014629
0 0 -0.045453 0.490113 0.248608 9.149788 9.312551 9.221907 0.773901 1.019995
0 0 -0.065037 0.481281 0.229683 9.208700 9.388124 9.173259 0.728920 1.021862
0 0 -0.053939 0.482262 0.227801 9.252682 9.402408 9.222437 0.778497 1.012126
0 0 -0.055619 0.466919 0.228806 9.210094 9.361796 9.228406 0.773901 0.988209
0 0 -0.056267 0.462836 0.208961 9.270358 9.355629 9.209126 0.798540 0.980975
0 0 -0.068331 0.471927 0.200000 9.277346 9.358370 9.200696 0.788895 0.982190
0 0 -0.073694 0.475078 0.207055 9.314009 9.331549 9.256625 0.814912 0.970330
0 0 -0.092864 0.482131 0.218789 9.372666 9.377192 9.252307 0.830108 0.968950
0 0 -0.099153 0.476539 0.234488 9.376298 9.364915 9.292494 0.851197 0.959167
0 0 -0.115541 0.464285 0.220652 9.397213 9.394331 9.283566 0.857212 0.944550
0 0 -0.129400 0.481056 0.202210 9.343751 9.383988 9.259588 0.851197 0.951891
0 0 -0.142384 0.464136 0.183677 9.318126 9.397552 9.263115 0.851197 0.938661
0 0 -0.151229 0.445321 0.175874 9.310681 9.345566 9.241410 0.805294 0.932867
0 0 -0.137224 0.432625 0.173697 9.389385 9.379615 9.282428 0.863356 0.921619
0 0 -0.128949 0.436139 0.180533 9.420681 9.383885 9.296418 0.872620 0.929453
0 0 -0.116559 0.433862 0.195043 9.463469 9.459813 9.350018 0.916516 0.917181
0 0 -0.103578 0.421434 0.187221 9.497163 9.423908 9.389072 0.897099 0.909369
0 0 -0.115292 0.403203 0.180055 9.525336 9.492466 9.399095 0.878873 0.902877
0 0 -0.104231 0.396795 0.181163 9.536939 9.472430 9.383034 0.876046 0.896927
0 0 -0.123150 0.379094 0.169879 9.596586 9.471131 9.378559 0.826397 0.905065
0 0 -0.104432 0.367229 0.180119 9.548957 9.478965 9.353908 0.886962 0.896664
0 0 -0.117523 0.383374 0.171509 9.542837 9.498096 9.428708 0.841805 0.895365
0 0 -0.119941 0.386149 0.154232 9.466559 9.439538 9.397578 0.897099 0.886287
0 0 -0.119062 0.372925 0.157472 9.486250 9.450929 9.340958 0.905285 0.882380
0 0 -0.121854 0.364577 0.176725 9.477703 9.411696 9.300364 0.863356 0.910688
0 0 -0.128411 0.350432 0.191186 9.508798 9.436256 9.318567 0.876046 0.898490
0 0 -0.116200 0.338173 0.188102 9.453333 9.421988 9.352140 0.907530 0.865603
0 0 -0.106844 0.318461 0.188140 9.453747 9.440231 9.370500 0.923272 0.857888
0 0 -0.095338 0.311422 0.176696 9.394818 9.405868 9.379618 0.903435 0.874802
0 0 -0.110480 0.295088 0.175447 9.474685 9.464375 9.313135 0.854515 0.886573
0 0 -0.126758 0.304293 0.158771 9.440247 9.479349 9.328080 0.873331 0.882451
0 0 -0.128158 0.318736 0.163520 9.498065 9.441580 9.353993 0.896167 0.856770
0 0 -0.123411 0.319930 0.178186 9.542766 9.453299 9.415118 0.885260 0.861298
0 0 -0.108302 0.330267 0.177870 9.498666 9.414213 9.431290 0.881798 0.887459
0 0 -0.099863 0.328701 0.192975 9.421617 9.395507 9.357299 0.916516 0.872364
0 0 -0.111688 0.310819 0.185271 9.399565 9.386826 9.323012 0.905285 0.860707
0 0 -0.116966 0.316844 0.181870 9.385633 9.368567 9.309240 0.876046 0.869029
0 0 -0.097019 0.303794 0.169115 9.426550 9.444500 9.304488 0.896167 0.885715
0 0 -0.106676 0.313764 0.178663 9.388201 9.400264 9.330325 0.937240 0.861869
0 0 -0.105779 0.312068 0.198119 9.310815 9.359047 9.292294 0.847839 0.872070
0 0 -0.093719 0.293811 0.205782 9.349029 9.395594 9.266843 0.857354 0.890408
0 0 -0.094425 0.305570 0.202137 9.327879 9.381608 9.346704 0.909906 0.883323
0 0 -0.086452 0.296736 0.195690 9.402658 9.448174 9.329856 0.928365 0.875622
0 0 -0.091282 0.278781 0.189895 9.480556 9.487659 9.409593 0.912266 0.867443
0 0 -0.095854 0.270247 0.195500 9.551551 9.507117 9.454716 0.828821 0.869605
0 0 -0.100833 0.260582 0.197991 9.596357 9.461745 9.434444 0.828821 0.863404
0 0 -0.107063 0.255106 0.190944 9.598536 9.489862 9.445397 0.828821 0.853809
0 0 -0.125970 0.237882 0.188720 9.568578 9.523980 9.427494 0.815673 0.857629
0 0 -0.136060 0.249671 0.181193 9.506294 9.495112 9.360303 0.851801 0.859461
0 0 -0.134968 0.242792 0.177776 9.568849 9.539297 9.398057 0.812265 0.874531
0 0 -0.152409 0.258494 0.190010 9.566627 9.504081 9.376300 0.842188 0.867377
0 0 -0.153925 0.269824 0.194315 9.504329 9.466526 9.360460 0.905285 0.849998
0 0 -0.151551 0.280383 0.175894 9.552214 9.470094 9.395843 0.863969 0.850449
0 0 -0.166198 0.300149 0.177017 9.476108 9.453179 9.402710 0.885260 0.851921
0 0 -0.163033 0.306155 0.173266 9.404492 9.387563 9.328210 0.903186 0.850235
0 0 -0.181175 0.289792 0.156024 9.474787 9.426811 9.402827 0.916516 0.845923
0 0 -0.201008 0.280345 0.150002 9.417023 9.471510 9.400015 0.928365 0.860680
0 0 -0.210216 0.280197 0.145695 9.364734 9.450665 9.359860 0.944464 0.858700
0 0 -0.225395 0.283992 0.145450 9.365571 9.466878 9.308382 0.886962 0.872310
0 0 -0.216534 0.298339 0.133714 9.384185 9.461535 9.353215 0.930178 0.863111
0 0 -0.217132 0.298019 0.152151 9.457893 9.422575 9.375684 0.923272 0.844112
0 0 -0.214203 0.308394 0.165994 9.515709 9.432174 9.395281 0.880068 0.864594
0 0 -0.227519 0.318643 0.184965 9.444385 9.391317 9.338251 0.905285 0.868003
0 0 -0.212603 0.337105 0.200034 9.454391 9.446989 9.388943 0.903435 0.864724
0 0 -0.223853 0.330748 0.219001 9.462863 9.418321 9.372474 0.909906 0.868637
0 0 -0.214559 0.340242 0.223893 9.425613 9.432189 9.361428 0.916516 0.865711
0 0 -0.228019 0.327147 0.219823 9.483108 9.401291 9.344980 0.891788 0.884483
0 0 -0.240194 0.316414 0.219644 9.440656 9.430837 9.293674 0.866745 0.884835
0 0 -0.223860 0.321242 0.211919 9.497499 9.442552 9.347632 0.896167 0.872667
0 0 -0.220391 0.305468 0.194931 9.422502 9.444762 9.382855 0.916516 0.855876
0 0 -0.229228 0.303220 0.187095 9.410197 9.386883 9.362608 0.903435 0.861231
0 0 -0.215122 0.285370 0.197370 9.449027 9.461258 9.380719 0.937240 0.849339
0 0 -0.235035 0.268684 0.215020 9.405907 9.449921 9.353390 0.953217 0.848007
0 0 -0.221557 0.267677 0.198867 9.433148 9.427145 9.370774 0.930178 0.840866
0 0 -0.221359 0.272043 0.189890 9.474752 9.415877 9.377118 0.905285 0.851971
0 0 -0.203604 0.266969 0.186535 9.520494 9.491716 9.390372 0.870739 0.854328
0 0 -0.191672 0.262991 0.179019 9.447409 9.431860 9.409253 0.923272 0.847574
0 0 -0.172497 0.267271 0.162806 9.441227 9.422527 9.414968 0.923272 0.849779
0 0 -0.168479 0.282405 0.169574 9.471938 9.440274 9.370953 0.898461 0.836935
0 0 -0.152210 0.277390 0.158673 9.489527 9.462262 9.343563 0.912266 0.850860
0 0 -0.136201 0.261728 0.158357 9.419724 9.418120 9.348329 0.928365 0.833298
0 0 -0.123862 0.248361 0.161489 9.493407 9.449722 9.395006 0.914320 0.827165
0 0 -0.106694 0.238801 0.155246 9.454149 9.450917 9.381941 0.944464 0.829305
0 0 -0.116588 0.247393 0.153428 9.470545 9.452902 9.416055 0.898461 0.837281
0 0 -0.122547 0.260364 0.137188 9.426880 9.473585 9.376833 0.928365 0.851613
0 0 -0.137304 0.258983 0.122229 9.489279 9.458754 9.425502 0.885260 0.833997
0 0 -0.140424 0.264347 0.113379 9.483225 9.443784 9.361090 0.903186 0.832145
0 0 -0.159125 0.254417 0.096270 9.459155 9.419496 9.315304 0.903186 0.849918
0 0 -0.177851 0.243213 0.077830 9.517529 9.473176 9.374675 0.896167 0.837408
0 0 -0.181936 0.243446 0.083206 9.519994 9.479028 9.414329 0.866745 0.827083
0 0 -0.167940 0.258671 0.067623 9.503098 9.421606 9.394291 0.896167 0.835153
0 0 -0.161963 0.273289 0.054522 9.458848 9.462232 9.411223 0.923272 0.840356
0 0 -0.163202 0.275945 0.059307 9.489421 9.431927 9.367044 0.896167 0.840091
0 0 -0.163242 0.258032 0.052824 9.451456 9.392096 9.377654 0.914320 0.838975
0 0 -0.161288 0.247048 0.034312 9.396785 9.440180 9.368127 0.944464 0.836823
0 0 -0.156856 0.240241 0.027978 9.325309 9.432791 9.347029 0.919409 0.861964
0 0 -0.170971 0.221062 0.015666 9.395544 9.433369 9.360900 0.951856 0.835291
0 0 -0.170265 0.226438 0.031908 9.446554 9.408937 9.327584 0.910370 0.848072
0 0 -0.187536 0.218722 0.012648 9.408043 9.426332 9.353140 0.926721 0.836293
0 0 -0.171139 0.237816 0.028232 9.439308 9.405272 9.371369 0.919409 0.835043
0 0 -0.166138 0.224059 0.047778 9.475674 9.432309 9.402717 0.921263 0.818826
0 0 -0.149922 0.220881 0.066021 9.520668 9.454465 9.436941 0.882603 0.818340
0 0 -0.155345 0.219083 0.048478 9.493249 9.410029 9.383993 0.903186 0.828365
0 0 -0.160214 0.219127 0.054058 9.502308 9.474794 9.413423 0.889308 0.818829
0 0 -0.179441 0.224598 0.050585 9.470274 9.441237 9.400139 0.921263 0.819324
0 0 -0.174303 0.214520 0.053906 9.521119 9.470787 9.428318 0.866745 0.818930
0 0 -0.169708 0.212552 0.059811 9.547881 9.488705 9.411737 0.844966 0.827207
0 0 -0.175779 0.208826 0.068730 9.519961 9.475313 9.439262 0.863969 0.823311
0 0 -0.168019 0.198236 0.076913 9.545731 9.513045 9.425193 0.844966 0.828202
0 0 -0.153161 0.212819 0.093483 9.507751 9.491509 9.403104 0.873331 0.822895
0 0 -0.138434 0.216799 0.110250 9.555938 9.484085 9.443494 0.841377 0.821501
0 0 -0.136301 0.202535 0.111548 9.489512 9.485507 9.401072 0.889308 0.820405
0 0 -0.117217 0.212092 0.116663 9.417212 9.442067 9.341158 0.910370 0.826483
0 0 -0.097443 0.208681 0.107397 9.434623 9.388500 9.366707 0.921263 0.821160
0 0 -0.109775 0.208911 0.087462 9.472997 9.446547 9.390282 0.928365 0.808802
0 0 -0.098907 0.189113 0.094862 9.464385 9.421691 9.350103 0.917728 0.818469
0 0 -0.118198 0.175118 0.099656 9.445192 9.422940 9.417251 0.930178 0.811062
0 0 -0.126660 0.185013 0.107323 9.463805 9.400788 9.351041 0.905285 0.820518
0 0 -0.119295 0.194351 0.088030 9.506926 9.395806 9.353354 0.901246 0.839350
0 0 -0.128632 0.200332 0.069129 9.447037 9.423221 9.369444 0.941881 0.814809
0 0 -0.148057 0.201524 0.077380 9.506868 9.430926 9.424755 0.898461 0.816585
0 0 -0.135113 0.182649 0.096156 9.494493 9.424063 9.451938 0.894389 0.826438
0 0 -0.130339 0.197327 0.109080 9.505996 9.475831 9.396022 0.896167 0.815193
0 0 -0.140161 0.213484 0.089931 9.505919 9.411304 9.384501 0.896167 0.825362
0 0 -0.158325 0.224723 0.087132 9.454481 9.439746 9.411880 0.935633 0.819981
0 0 -0.177185 0.221066 0.084481 9.473205 9.476788 9.410895 0.910370 0.825726
0 0 -0.179667 0.229258 0.070757 9.478943 9.459750 9.424234 0.886962 0.826718
0 0 -0.167557 0.245144 0.052030 9.450809 9.437884 9.408523 0.928365 0.828942
0 0 -0.180352 0.255030 0.051157 9.479113 9.425207 9.394359 0.912266 0.831559
0 0 -0.174240 0.241286 0.040420 9.528513 9.455537 9.353492 0.886962 0.853758
0 0 -0.157604 0.241046 0.047543 9.469440 9.474914 9.432984 0.896167 0.840089
0 0 -0.142390 0.221778 0.048529 9.548980 9.515240 9.421401 0.854515 0.832732
0 0 -0.130435 0.203629 0.043463 9.571178 9.464499 9.473124 0.841377 0.822112
0 0 -0.143709 0.200843 0.047916 9.571964 9.503640 9.477721 0.841377 0.822556
0 0 -0.130072 0.219318 0.053091 9.593449 9.513080 9.451891 0.815673 0.822913
0 0 -0.130534 0.209023 0.045735 9.641020 9.469298 9.449615 0.803313 0.842704
0 0 -0.134854 0.197417 0.064099 9.572338 9.436226 9.388290 0.854515 0.840021
0 0 -0.129178 0.216541 0.058533 9.628897 9.481954 9.451728 0.809423 0.832486
0 0 -0.136516 0.231781 0.075331 9.566489 9.440413 9.451034 0.854004 0.835907
0 0 -0.147684 0.222634 0.066193 9.506704 9.434229 9.371202 0.896167 0.825512
0 0 -0.142198 0.209101 0.046654 9.498883 9.416740 9.385487 0.903186 0.822124
0 0 -0.143995 0.197555 0.047793 9.468550 9.467942 9.386469 0.935633 0.815636
0 0 -0.138717 0.183244 0.047145 9.417132 9.420250 9.404954 0.951856 0.818833
0 0 -0.140743 0.167624 0.059503 9.443170 9.398989 9.428638 0.937240 0.826188
0 0 -0.152402 0.176749 0.076320 9.366634 9.399393 9.396506 0.944464 0.829162
0 0 -0.143431 0.188321 0.082990 9.346350 9.356436 9.413709 0.912266 0.868490
0 0 -0.145619 0.170136 0.097041 9.379117 9.328815 9.368402 0.903186 0.844455
0 0 -0.146946 0.157190 0.108615 9.450382 9.348497 9.368277 0.919409 0.848075
0 0 -0.135603 0.140394 0.105656 9.370912 9.339359 9.348344 0.916237 0.827139
0 0 -0.120571 0.129828 0.103952 9.410058 9.363231 9.366954 0.919409 0.815368
0 0 -0.123032 0.124412 0.092934 9.437455 9.423784 9.435256 0.934209 0.818138
0 0 -0.128712 0.121239 0.073741 9.368511 9.435982 9.363060 0.943072 0.810509
0 0 -0.124867 0.122772 0.092120 9.306285 9.384388 9.329920 0.931995 0.810757
0 0 -0.137295 0.136581 0.082655 9.333097 9.411298 9.344873 0.949742 0.812218
0 0 -0.140864 0.136357 0.082746 9.297370 9.382041 9.325681 0.931995 0.813564
0 0 -0.136676 0.118234 0.074765 9.368236 9.398348 9.325236 0.941881 0.811723
0 0 -0.148618 0.106376 0.054915 9.405873 9.363750 9.360816 0.917728 0.815233
0 0 -0.166290 0.099905 0.063226 9.385203 9.410383 9.373942 0.983654 0.809169
0 0 -0.184142 0.102203 0.060528 9.378815 9.392848 9.348529 0.932990 0.813027
0 0 -0.184766 0.118183 0.059237 9.363017 9.376399 9.373875 0.943072 0.815001
0 0 -0.172916 0.119874 0.061549 9.347850 9.368917 9.364849 0.925265 0.813428
0 0 -0.175661 0.124982 0.058154 9.320356 9.402636 9.347013 0.949742 0.815359
0 0 -0.171857 0.128470 0.066196 9.399096 9.432687 9.371573 0.983654 0.812091
0 0 -0.186500 0.139653 0.082218 9.405571 9.419434 9.346772 0.941881 0.812769
0 0 -0.198217 0.143114 0.080769 9.392227 9.456593 9.389333 0.958496 0.829159
0 0 -0.181472 0.142647 0.061180 9.456815 9.464478 9.404872 0.949742 0.816425
0 0 -0.168579 0.136717 0.072489 9.447427 9.443361 9.425597 0.932990 0.815976
0 0 -0.181391 0.144631 0.064465 9.459950 9.484625 9.434118 0.925265 0.830296
0 0 -0.200736 0.136432 0.051067 9.538867 9.463709 9.464525 0.861317 0.831496
0 0 -0.184308 0.150148 0.065583 9.523917 9.510918 9.443596 0.863969 0.826085
0 0 -0.171945 0.154777 0.078366 9.569832 9.519928 9.444119 0.822069 0.822670
0 0 -0.170431 0.152925 0.086775 9.518155 9.479297 9.413121 0.861317 0.814758
0 0 -0.161676 0.134540 0.076657 9.544242 9.457557 9.458428 0.861317 0.814091
0 0 -0.145132 0.154271 0.081669 9.513636 9.473827 9.398314 0.877668 0.808107
0 0 -0.134093 0.139359 0.094791 9.445682 9.441762 9.402155 0.950691 0.803546
0 0 -0.152428 0.142316 0.079092 9.422814 9.413733 9.333282 0.926721 0.816095
0 0 -0.154156 0.141714 0.096128 9.439067 9.448308 9.400442 0.958496 0.808306
0 0 -0.140823 0.151482 0.089631 9.512489 9.494453 9.436087 0.873331 0.812913
0 0 -0.144350 0.162632 0.107501 9.454096 9.443799 9.397390 0.935633 0.803575
0 0 -0.151524 0.163054 0.107881 9.463076 9.497572 9.388517 0.882732 0.831429
0 0 -0.152582 0.150530 0.108034 9.528595 9.494589 9.421157 0.870739 0.816432
0 0 -0.157534 0.135436 0.122853 9.545048 9.489939 9.382763 0.839550 0.832576
0 0 -0.162868 0.136044 0.139685 9.555744 9.512715 9.398710 0.832474 0.842146
0 0 -0.180323 0.138400 0.137207 9.507069 9.494672 9.439332 0.877668 0.830342
0 0 -0.198094 0.157309 0.123430 9.537684 9.495703 9.461816 0.835029 0.834447
0 0 -0.205011 0.160902 0.103929 9.496438 9.450180 9.417216 0.894019 0.818525
0 0 -0.195703 0.158892 0.092223 9.516045 9.452926 9.388555 0.894019 0.827135
0 0 -0.195522 0.151833 0.073362 9.511927 9.504418 9.427681 0.873331 0.827674
0 0 -0.197660 0.132560 0.067173 9.504065 9.438532 9.425064 0.908650 0.821956
0 0 -0.213949 0.141524 0.082663 9.480104 9.448361 9.414293 0.917728 0.822053
0 0 -0.204451 0.134917 0.092036 9.414639 9.427039 9.425308 0.943072 0.831905
0 0 -0.206909 0.143451 0.072065 9.453268 9.421049 9.441005 0.934209 0.838894
0 0 -0.224942 0.159632 0.086663 9.457018 9.496679 9.423752 0.910370 0.842852
0 0 -0.242020 0.155547 0.096902 9.485473 9.427006 9.359711 0.894019 0.845129
0 0 -0.230931 0.138611 0.115183 9.478699 9.475810 9.435698 0.899484 0.837909
0 0 -0.217736 0.125493 0.120965 9.456059 9.413213 9.415774 0.934209 0.836083
0 0 -0.205558 0.134301 0.124444 9.419439 9.378956 9.380123 0.944464 0.834034
0 0 -0.197916 0.153943 0.136089 9.468600 9.381466 9.353567 0.919409 0.849334
0 0 -0.209706 0.155326 0.127714 9.495056 9.426700 9.395786 0.894019 0.829490
0 0 -0.195043 0.160418 0.144046 9.504644 9.430617 9.430748 0.896167 0.832524
0 0 -0.186597 0.174954 0.127710 9.538662 9.474053 9.427578 0.863969 0.824669
0 0 -0.170113 0.155960 0.117654 9.483432 9.491884 9.400322 0.894019 0.823540
0 0 -0.166311 0.167949 0.115829 9.523686 9.475298 9.450537 0.861317 0.820894
0 0 -0.154878 0.171881 0.130992 9.515176 9.464006 9.423188 0.880068 0.812520
0 0 -0.139350 0.167686 0.115589 9.447685 9.437658 9.366084 0.934209 0.809307
0 0 -0.123500 0.179148 0.120190 9.500224 9.416480 9.397900 0.912266 0.814165
0 0 -0.125004 0.174601 0.112925 9.561760 9.484491 9.450973 0.841377 0.812096
0 0 -0.106928 0.180575 0.105941 9.581860 9.480672 9.436026 0.831772 0.812851
0 0 -0.103698 0.171719 0.105015 9.528090 9.447125 9.407117 0.886962 0.806596
0 0 -0.119439 0.154713 0.090806 9.559313 9.490645 9.444804 0.847871 0.803948
0 0 -0.132284 0.171043 0.080735 9.525471 9.503307 9.435097 0.873331 0.815191
0 0 -0.135257 0.153789 0.062182 9.584311 9.544914 9.392873 0.792550 0.855340
0 0 -0.121892 0.156070 0.061059 9.607505 9.487617 9.377929 0.812732 0.848068
0 0 -0.109714 0.145337 0.065513 9.642863 9.503947 9.407460 0.778657 0.838876
0 0 -0.120354 0.164813 0.059091 9.586948 9.464266 9.401523 0.812265 0.826111
0 0 -0.113413 0.158331 0.045828 9.656600 9.521627 9.464248 0.765464 0.818882
0 0 -0.106489 0.142874 0.027288 9.651931 9.481521 9.434948 0.759111 0.830688
0 0 -0.091094 0.159558 0.026491 9.573582 9.532429 9.480695 0.795914 0.818005
0 0 -0.099068 0.167419 0.045456 9.581515 9.485673 9.501960 0.831772 0.815488
0 0 -0.079496 0.149555 0.057754 9.599711 9.448430 9.457150 0.815673 0.809079
0 0 -0.076727 0.156763 0.045593 9.616413 9.492774 9.431749 0.785875 0.809236
0 0 -0.086125 0.157352 0.065059 9.551333 9.497674 9.427595 0.832474 0.803974
0 0 -0.099241 0.161326 0.074076 9.525063 9.471114 9.376289 0.858803 0.815609
